start	end	text
800960	807440	the values of h the activations of the hidden states now if we just visualize this vector
807440	811840	sorry this tensor h it's kind of hard to see but the problem here roughly speaking is you
811840	818960	see how many of the elements are one or negative one now recall that torch.10h the 10-H function
818960	823840	is a squashing function it takes arbitrary numbers and it squashes them into a range of negative 1 and
823840	829040	1 and it does so smoothly so let's look at the histogram of h to get a better idea of the
829040	837360	distribution of the values inside this tensor we can do this first well we can see that h is 32
837360	844000	examples and 200 activations in each example we can view it as negative 1 to stretch it out into
844000	852720	one large vector and we can then call to list to convert this into one large python list of floats
852720	860320	and then we can pass this into plt.hist for histogram and we say we want 50 bins and a
860320	866220	semicolon to suppress a bunch of output we don't want so we see this histogram and we see that most
866220	873640	of the values by far take on value of negative 1 and 1 so this 10h is very very active and we can
873640	880380	also look at basically why that is we can look at the pre-activations that feed into the 10h
880380	882700	and we can also look at the pre-activations that feed into the 10h
882700	882720	and we can also look at the pre-activations that feed into the 10h
882720	887820	and we can see that the distribution of the pre-activations are is very very broad these take
887820	893100	numbers between negative 15 and 15 and that's why in the torture 10h everything is being squashed
893100	897560	and capped to be in the range of negative 1 and 1 and lots of numbers here take on very extreme
897560	902940	values now if you are new to neural networks you might not actually see this as an issue
902940	908100	but if you're well versed in the dark arts of back propagation and then have an intuitive sense of
908100	912160	how these gradients flow through a neural net you are looking at your distribution of 10h
912160	917440	activations here and you are sweating so let me show you why we have to keep in mind that during
917440	921980	back propagation just like we saw in micrograd we are doing backward pass starting at the loss
921980	926420	and flowing through the network backwards in particular we're going to back propagate through
926420	932680	this torch.10h and this layer here is made up of 200 neurons for each one of these examples
932680	939020	and it implements an elementwise 10h so let's look at what happens in 10h in the backward pass
939020	942140	we can actually go back to our previous micrograd and we're going to look at the network backwards
942160	948560	by the code in the very first lecture and see how we implement a 10h we saw that the input here was x
949120	954880	and then we calculate t which is the 10h of x so that's t and t is between negative 1 and 1 it's
954880	959120	the output of the 10h and then in the backward pass how do we back propagate through a 10h
960000	966000	we take out that grad and then we multiply it this is the chain rule with the local gradient
966000	972000	which took the form of 1 minus t squared so what happens if the outputs of your 10h are very close
972160	979040	to negative 1 or 1 if you plug in t equals 1 here you're going to get 0 multiplying out that grad
979600	985040	no matter what that grad is we are killing the gradient and we're stopping effectively the back
985040	990480	propagation through this 10h unit similarly when t is negative 1 this will again become 0
990480	996400	and out that grad just stops and intuitively this makes sense because this is a 10h neuron
997520	1002080	and what's happening is if its output is very close to one then we are in a tail
1002080	1011360	of this tanh and so changing basically the input is not going to impact the output of the tanh too
1011360	1017360	much because it's it's so it's in the flat region of the tanh and so therefore there's no impact on
1017360	1024560	the loss and so indeed the the weights and the biases along with this tanh neuron do not impact
1024560	1028880	the loss because the output of this tanh unit is in the flat region of the tanh and there's
1028880	1033280	no influence we can we can be changing them whatever we want however we want and the loss
1033280	1038160	is not impacted that's that's another way to justify that indeed the gradient would be
1038160	1048320	basically zero it vanishes indeed when t equals zero we get one times out that grad so when the
1048320	1055600	tanh takes on exactly value of zero then out that grad is just passed through so basically what this
1055600	1058640	is doing right is if t is equal to zero then this
1058880	1065760	the tanh unit is sort of inactive and gradient just passes through but the more you are in the
1065760	1072000	flat tails the more degrading is squashed so in fact you'll see that the the gradient flowing
1072000	1079840	through tanh can only ever decrease and the amount that it decreases is proportional through a square
1079840	1086000	here depending on how far you are in the flat tails of this tanh and so that's kind of what's
1089120	1094000	the concern here is that if all of these um outputs h are in the flat regions of negative
1094000	1099040	one and one then the gradients that are flowing through the network will just get destroyed at
1099040	1105520	this layer now there is some redeeming quality here and that we can actually get a sense of the
1105520	1111040	problem here as follows i wrote some code here and basically what we want to do here is we want
1111040	1118720	to take a look at h take the absolute value and see how often it is in the in a flat uh region so
1119300	1126860	say greater than 0.99 and what you get is the following and this is a boolean tensor so uh
1126860	1133180	in CSS- solid you get a white if this is true and black if this is false and so basically what we
1133180	1139580	have here is the 32 examples and 200 hidden neurons and we see that a lot of this is white
1140180	1147020	and what that's telling us is that all these tanh neurons were very very active and they're
1147020	1148380	in the flat tail and we type a 0 to
1148880	1154720	And so, in all these cases, the backward gradient would get destroyed.
1156240	1161840	Now, we would be in a lot of trouble if, for any one of these 200 neurons,
1162460	1165560	if it was the case that the entire column is white.
1166000	1168260	Because in that case, we have what's called a dead neuron.
1168660	1171780	And this could be a 10H neuron where the initialization of the weights and the biases
1171780	1179380	could be such that no single example ever activates this 10H in the sort of active part of the 10H.
1179640	1184500	If all the examples land in the tail, then this neuron will never learn.
1184780	1185700	It is a dead neuron.
1186760	1191360	And so, just scrutinizing this and looking for columns of completely white,
1191840	1193620	we see that this is not the case.
1194080	1198600	So, I don't see a single neuron that is all of, you know, white.
1199380	1201760	And so, therefore, it is the case that for every one of these,
1201780	1208720	these 10H neurons, we do have some examples that activate them in the active part of the 10H.
1209040	1211720	And so, some gradients will flow through, and this neuron will learn.
1212280	1215120	And the neuron will change, and it will move, and it will do something.
1216260	1219800	But you can sometimes get yourself in cases where you have dead neurons.
1220300	1224740	And the way this manifests is that for a 10H neuron, this would be when,
1225020	1227060	no matter what inputs you plug in from your data set,
1227260	1231100	this 10H neuron always fires completely one or completely negative one.
1231100	1231760	And then it will.
1231780	1235400	And then it will just not learn, because all the gradients will be just zeroed out.
1236480	1240840	This is true not just for 10H, but for a lot of other nonlinearities that people use in neural networks.
1241160	1244820	So, we certainly use 10H a lot, but sigmoid will have the exact same issue,
1245100	1246920	because it is a squashing neuron.
1247580	1253320	And so, the same will be true for sigmoid, but, you know,
1254540	1256460	basically the same will actually apply to sigmoid.
1257000	1258440	The same will also apply to ReLU.
1258920	1261680	So, ReLU has a completely flat region here.
1261780	1268320	So, if you have a ReLU neuron, then it is a pass-through, if it is positive.
1268680	1272260	And if the pre-activation is negative, it will just shut it off.
1272660	1276340	Since the region here is completely flat, then during backpropagation,
1276880	1279660	this would be exactly zeroing out the gradient.
1279840	1283900	Like, all of the gradient would be set exactly to zero, instead of just like a very,
1283900	1287580	very small number, depending on how positive or negative T is.
1288540	1291100	And so, you can get, for example, a dead ReLU neuron,
1291100	1294420	and a dead ReLU neuron would basically look like...
1295320	1300520	Basically, what it is, is if a neuron with a ReLU nonlinearity never activates,
1301160	1305160	so, for any examples that you plug in in the dataset, it never turns on,
1305260	1309220	it's always in this flat region, then this ReLU neuron is a dead neuron.
1309500	1312040	Its weights and bias will never learn.
1312120	1314680	They will never get a gradient, because the neuron never activated.
1315780	1318680	And this can sometimes happen at initialization, because the weights
1318680	1320660	and the biases just make it so that, by chance,
1320660	1321060	some neuron will never activate.
1321100	1324540	So, the neurons are just forever dead, but it can also happen during optimization.
1324920	1327340	If you have, like, a too high of a learning rate, for example,
1327600	1330100	sometimes you have these neurons that get too much of a gradient,
1330420	1332540	and they get knocked out of the data manifold.
1332540	1337660	And what happens is that, from then on, no example ever activates this neuron,
1337860	1339340	so this neuron remains dead forever.
1339420	1343200	So, it's kind of like a permanent brain damage in a mind of a network.
1343900	1347220	And so, sometimes what can happen is, if your learning rate is very high, for example,
1347360	1350480	and you have a neural net with ReLU neurons, you train the neural net,
1350480	1351080	and you get some...
1351100	1352120	last loss.
1352580	1355860	But then, actually, what you do is, you go through the entire training set,
1356280	1361600	and you forward your examples, and you can find neurons that never activate.
1362020	1363560	They are dead neurons in your network.
1364080	1366000	And so, those neurons will never turn on.
1366440	1368040	And usually, what happens is that, during training,
1368400	1370280	these ReLU neurons are changing, moving, etc.
1370440	1373840	And then, because of a high gradient, somewhere, by chance, they get knocked off.
1374380	1376180	And then, nothing ever activates them.
1376340	1377740	And from then on, they are just dead.
1378740	1381060	So, that's kind of like a permanent brain damage that can happen.
1381220	1384180	So, that's kind of like a permanent brain damage that can happen to some of these neurons.
1384940	1388520	These other nonlinearities, like Leaky ReLU, will not suffer from this issue as much,
1388780	1391600	because you can see that it doesn't have flat tails.
1391860	1393640	You'll almost always get gradients.
1394420	1397220	And ReLU is also fairly frequently used.
1398000	1400720	It also might suffer from this issue, because it has flat parts.
1401840	1405420	So, that's just something to be aware of, and something to be concerned about.
1405680	1409780	And in this case, we have way too many activations H,
1409780	1411060	that take on extreme values.
1411260	1414380	So, because there's no column of white, I think we will be okay.
1414380	1417200	And indeed, the network optimizes, and gives us a pretty decent loss.
1417720	1420280	But it's just not optimal, and this is not something you want,
1420540	1422060	especially during initialization.
1422320	1424620	And so, basically, what's happening is that
1424880	1427700	this H pre-activation, that's flowing to 10H,
1428720	1430000	it's too extreme.
1430260	1430780	It's too large.
1431020	1436920	It's creating a distribution that is too saturated in both sides of the 10H.
1437180	1440500	And it's not something you want, because it means that there's less training
1440500	1441020	because there's no column of white.
1441260	1445420	And it's not something you want for these neurons, because they update less frequently.
1445660	1446700	So, how do we fix this?
1447200	1452320	Well, H pre-activation is MCAT, which comes from C.
1452580	1454380	So, these are uniform Gaussian.
1454880	1456940	But then it's multiplied by W1 plus B1.
1457440	1461020	And H pre-act is too far off from 0, and that's causing the issue.
1461540	1466140	So, we want this pre-activation to be closer to 0, very similar to what we had with logits.
1467180	1470240	So, here, we want actually something very, very similar.
1471060	1474900	Now, it's okay to set the biases to a very small number.
1475160	1478220	We can either multiply by 001 to get a little bit of entropy.
1479500	1482320	I sometimes like to do that, just so that
1483600	1486680	there's a little bit of variation and diversity in the original
1486940	1489240	initialization of these 10H neurons.
1489500	1492560	And I find in practice that that can help optimization a little bit.
1493580	1496140	And then the weights, we can also just squash.
1496400	1498460	So, let's multiply everything by 0.1.
1499220	1500500	Let's rerun the first batch.
1501580	1502600	And now, let's look at this.
1503100	1505160	And, well, first, let's look at here.
1506940	1509260	You see now, because we multiplied W by 0.1,
1509500	1510780	we have a much better histogram.
1511040	1514620	And that's because the pre-activations are now between negative 1.5 and 1.5.
1514880	1516680	And this, we expect much, much less
1517180	1517700	white.
1518460	1520260	Okay, there's no white.
1520780	1526920	So, basically, that's because there are no neurons that saturated above 0.99 in either direction.
1527940	1529980	So, it's actually a pretty decent place to be.
1531060	1534380	Maybe we can go up a little bit.
1536700	1539000	Sorry, am I changing W1 here?
1539260	1540540	So, maybe we can go to 0.2.
1542060	1545900	Okay, so maybe something like this is a nice distribution.
1546420	1548720	So, maybe this is what our initialization should be.
1549240	1552300	So, let me now erase these.
1553340	1556140	And let me, starting with initialization,
1556400	1559980	let me run the full optimization without the break.
1560500	1561020	And
1561220	1562820	let's see what we get.
1563060	1564600	Okay, so the optimization finished.
1564860	1565880	And I re-run the loss.
1566140	1567420	And this is the result that we get.
1567940	1571520	And then, just as a reminder, I put down all the losses that we saw previously in this lecture.
1572540	1574840	So, we see that we actually do get an improvement here.
1575100	1576120	And just as a reminder,
1576380	1579460	we started off with a validation loss of 2.17 when we started.
1579960	1582020	By fixing the softmax being confidently wrong,
1582520	1583800	we came down to 2.13.
1584060	1586360	And by fixing the 10-inch layer being way too saturated,
1586620	1588160	we came down to 2.10.
1588920	1590460	And the reason this is happening, of course, is because
1590460	1590980	I don't initialize.
1591220	1591780	Initialization is better.
1592040	1594340	And so we're spending more time doing productive training
1594600	1595120	instead of
1596660	1599720	not very productive training because our gradients are set to zero.
1599980	1602800	And we have to learn very simple things like
1603060	1605100	the overconfidence of the softmax in the beginning.
1605360	1608180	And we're spending cycles just like squashing down the weight matrix.
1608940	1609460	So,
1609960	1610980	this is illustrating
1611240	1614060	basically initialization and its impacts
1614320	1615340	on performance
1615600	1618420	just by being aware of the internals of these neural nets
1618660	1619700	and their activations and their gradients.
1619700	1620980	Now,
1621240	1622520	we're working with a very small network.
1622780	1625080	This is just one-layer multi-layer perception.
1625580	1627640	So because the network is so shallow,
1627900	1629680	the optimization problem is actually quite easy
1629940	1630960	and very forgiving.
1631480	1633260	So even though our initialization was terrible,
1633520	1634540	the network still learned
1634800	1636860	eventually. It just got a bit worse result.
1637360	1639160	This is not the case in general, though.
1639420	1640440	Once we actually start
1641200	1642480	working with much deeper networks
1642740	1644020	that have, say, 50 layers,
1644540	1646580	things can get much more complicated
1647100	1649400	and these problems stack up
1649700	1650220	over the years.
1650720	1654820	And so you can actually get into a place where the network is basically not training at all
1655080	1656860	if your initialization is bad enough.
1657900	1661220	And the deeper your network is and the more complex it is, the less forgiving it is
1661480	1662500	to some of these errors.
1663020	1664300	And so
1664800	1665820	it's something to definitely be aware of
1666340	1667100	and
1667360	1669160	something to scrutinize, something to plot
1669420	1670440	and something to be careful with.
1673500	1675300	Okay, so that's great that that worked for us.
1675560	1678880	But what we have here now is all these magic numbers like .2.
1679140	1679660	Like where do I come from?
1679700	1683780	up with this and how am i supposed to set these if i have a large neural net with lots and lots
1683780	1689140	of layers and so obviously no one does this by hand there's actually some relatively principled
1689140	1695220	ways of setting these scales that i would like to introduce to you now so let me paste some code
1695220	1700580	here that i prepared just to motivate the discussion of this so what i'm doing here is
1700580	1707220	we have some random input here x that is drawn from a gaussian and there's 1000 examples that
1707220	1712900	are 10 dimensional and then we have a weighting layer here that is also initialized using gaussian
1712900	1719620	just like we did here and we these neurons in the hidden layer look at 10 inputs and there are 200
1719620	1726260	neurons in this hidden layer and then we have here just like here in this case the multiplication x
1726260	1733060	multiplied by w to get the preactivations of these neurons and basically the analysis here looks at
1733060	1737060	okay suppose these are unit from gaussian and these weights are unit from gaussian
1737060	1737220	and they kind of begin to self-deitaire and at the same time they are infected from this train
1737220	1744500	I do x times w and we forget for now the bias and the non-linearity then what is the mean and the
1744500	1750180	standard deviation of these gaussians so in the beginning here the input is just a normal gaussian
1750180	1754900	distribution mean zero and the standard deviation is one and the standard deviation again is just
1754900	1760420	the measure of a spread of the gaussian but then once we multiply here and we look at the
1760420	1767380	histogram of y we see that the mean of course stays the same it's about zero because this is
1767380	1771780	a symmetric operation but we see here that the standard deviation has expanded to three
1772420	1776900	so the input standard deviation was one but now we've grown to three and so what you're seeing
1776900	1783700	in the histogram is that this gaussian is expanding and so we're expanding this gaussian
1784580	1788500	from the input and we don't want that we want most of the neural nets to have
1788500	1789940	relatively similar activations
1790420	1795380	so unit gaussian roughly throughout the neural net and so the question is how do we scale these
1795380	1804180	w's to preserve the um to preserve this distribution to remain a gaussian and so
1804180	1810180	intuitively if i multiply here these elements of w by a large number let's say by five
1811860	1815780	then this gaussian grows and grows in standard deviation
1815780	1820020	so now we're at 15. so basically these numbers here in the output y
1820020	1820340	take
1820420	1827300	more and more extreme values but if we scale it down like say 0.2 then conversely this gaussian
1827300	1833140	is getting smaller and smaller and it's shrinking and you can see that the standard deviation is 0.6
1833780	1839300	and so the question is what do i multiply by here to exactly preserve the standard deviation
1839300	1843700	to be one and it turns out that the correct answer mathematically when you work out through
1843700	1850420	the variance of uh this multiplication here is that you are supposed to divide by the square root
1850420	1856980	of the fan in the fan in is the basically the uh number of input elements here 10.
1857620	1862100	so we are supposed to divide by 10 square root and this is one way to do the square root you
1862100	1867860	raise it to a power of 0.5 and that's the same as doing a square root so when you divide by the
1868740	1876260	square root of 10 then we see that the output gaussian it has exactly standard deviation of
1876260	1880260	1. now unsurprisingly a number of papers have looked into how this works so the number of papers
1880420	1885680	but to best initialize neural networks and in the case of multi-layer perceptrons we can have
1885680	1890400	fairly deep networks that have these non-linearities in between and we want to make sure that the
1890400	1894720	activations are well behaved and they don't expand to infinity or shrink all the way to zero
1894720	1898520	and the question is how do we initialize the weights so that these activations take on
1898520	1903280	reasonable values throughout the network. Now one paper that has studied this in quite a bit of
1903280	1908260	detail that is often referenced is this paper by Kaiming He et al called Delving Deep Interactive
1908260	1913000	Fires. Now in this case they actually study convolutional neural networks and they study
1913000	1919320	especially the ReLU non-linearity and the P-ReLU non-linearity instead of a 10H non-linearity
1919320	1927400	but the analysis is very similar and basically what happens here is for them the ReLU non-linearity
1927400	1933080	that they care about quite a bit here is a squashing function where all the negative numbers
1933080	1938240	are simply clamped to zero. So the positive numbers are a pass-through but everything
1938240	1943960	negative is just set to zero and because you are basically throwing away half of the distribution
1943960	1948780	they find in their analysis of the forward activations in the neural net that you have
1948780	1956700	to compensate for that with a gain and so here they find that basically when they initialize
1956700	1960860	their weights they have to do it with a zero mean Gaussian whose standard deviation is square root
1960860	1967380	of two over the fanon. What we have here is we are initializing the Gaussian with the square root
1967380	1968120	of fanon.
1968240	1975920	This NL here is the fanon. So what we have is square root of one over the fanon because we have
1975920	1981900	a division here. Now they have to add this factor of two because of the ReLU which basically
1981900	1986600	discards half of the distribution and clamps it at zero and so that's where you get an initial
1986600	1992880	factor. Now in addition to that this paper also studies not just the sort of behavior of the
1992880	1997140	activations in the forward pass of the neural net but it also studies the back propagation
1997140	1998220	and we have to make sure that we have a good distribution of the NeuralNet and we have to
1998240	2003920	make sure that the gradients also are well behaved and so because ultimately they end up
2003920	2008900	updating our parameters and what they find here through a lot of the analysis that I invite you
2008900	2014720	to read through but it's not exactly approachable what they find is basically if you properly
2014720	2020360	initialize the forward pass the backward pass is also approximately initialized up to a constant
2020360	2027580	factor that has to do with the size of the number of hidden neurons in an early and a late layer.
2028240	2034400	But basically they find empirically that this is not a choice that matters too much. Now this
2034400	2040480	kymene initialization is also implemented in pytorch so if you go to torch.nn.init documentation
2040480	2045440	you'll find kymene normal and in my opinion this is probably the most common way of initializing
2045440	2051040	neural networks now and it takes a few keyword arguments here. So number one it wants to know
2051760	2055600	the mode. Would you like to normalize the activations or would you like to normalize
2055600	2057840	the gradients to to be always the same or would you like to normalize the gradients to to be always
2058400	2063840	gaussian with zero mean and a unit or one standard deviation and because they find in the paper that
2063840	2067440	this doesn't matter too much most of the people just leave it as the default which is pan in
2068160	2072240	and then second pass in the non-linearity that you are using because depending on the
2072240	2077360	non-linearity we need to calculate a slightly different gain and so if your non-linearity is
2077360	2083280	just linear so there's no non-linearity then the gain here will be one and we have the exact same
2083840	2088080	kind of formula that we've got here but if the non-linearity is something else we're going to
2088240	2093520	slightly different gain and so if we come up here to the top we see that for example in the case of
2093520	2098800	ReLU this gain is a square root of 2 and the reason it's a square root because in this paper
2102960	2109920	you see how the 2 is inside of the square root so the gain is a square root of 2. In a case of
2109920	2116000	linear or identity we just get a gain of 1. In a case of 10h which is what we're using here
2116000	2117920	the advised gain is a 5 over 3.
2118720	2124640	And intuitively why do we need a gain on top of the initialization? It's because 10h just like ReLU
2124640	2129200	is a contractive transformation so what that means is you're taking the output
