start	end	text
270960	275760	data and here you are at sort of test time later when the model is deployed somewhere
276320	281840	and it's trying to make a sentence and it's saying a dog was running in a blank and because
281840	287280	it's never encountered this exact phrase in the training set you're out of distribution as we say
287280	295120	like you don't have fundamentally any reason to suspect um what might come next but this approach
295440	299920	allows you to get around that because maybe you didn't see the exact phrase a dog was running in a
299920	304560	something but maybe you've seen similar phrases maybe you've seen the phrase the dog was running
304560	311040	in a blank and maybe your network has learned that a and the are like frequently are interchangeable
311040	315600	with each other and so maybe it took the embedding for a and the embedding for the
315600	320160	and it actually put them like nearby each other in the space and so you can transfer knowledge
320160	325360	through that embedding and you can generalize in that way similarly the network could know that cats
325440	330560	and dogs are animals and they co-occur in lots of very similar contexts and so even though you
330560	336320	haven't seen this exact phrase or if you haven't seen exactly walking or running you can through
336320	342880	the embedding space transfer knowledge and you can generalize to novel scenarios so let's now scroll
342880	348720	down to the diagram of the neural network they have a nice diagram here and in this example
348720	354720	we are taking three previous words and we are trying to predict the fourth word in a sequence
356000	360720	now these three previous words as i mentioned we have a vocabulary of 17 000
361600	368480	possible words so every one of these basically are the index of the incoming word
369360	375920	and because there are 17 000 words this is an integer between 0 and 16 999
377280	384400	now there's also a lookup table that they call c this lookup table is a matrix that is 17 000 by
385840	389600	and basically what we're doing here is we're treating this as a lookup table
389600	397040	and so every index is plucking out a row of this embedding matrix so that each index is converted
397040	401600	to the 30-dimensional vector that corresponds to the embedding vector for that word
402880	409680	so here we have the input layer of 30 neurons for three words making up 90 neurons in total
410640	415280	and here they're saying that this matrix c is shared across all the words so we're always in a
415440	422980	indexing into the same matrix C over and over for each one of these words. Next up is the hidden
422980	428080	layer of this neural network. The size of this hidden neural layer of this neural net is a
428080	432400	hyperparameter. So we use the word hyperparameter when it's kind of like a design choice up to the
432400	436680	designer of the neural net. And this can be as large as you'd like or as small as you'd like.
436840	442340	So for example, the size could be 100. And we are going to go over multiple choices of the size of
442340	447400	this hidden layer. And we're going to evaluate how well they work. So say there were 100 neurons
447400	454740	here. All of them would be fully connected to the 90 words or 90 numbers that make up these three
454740	460660	words. So this is a fully connected layer. Then there's a 10-inch long linearity. And then there's
460660	466440	this output layer. And because there are 17,000 possible words that could come next, this layer
466440	472140	has 17,000 neurons. And all of them are fully connected to all of these neurons.
472340	478700	In the hidden layer. So there's a lot of parameters here because there's a lot of words. So most
478700	485160	computation is here. This is the expensive layer. Now there are 17,000 logits here. So on top of
485160	489900	there, we have the softmax layer, which we've seen in our previous video as well. So every one of
489900	495180	these logits is exponentiated. And then everything is normalized to sum to one. So then we have a
495180	501120	nice probability distribution for the next word in the sequence. Now, of course, during training,
501120	502320	we actually have the label.
502340	509900	We have the identity of the next word in the sequence. That word or its index is used to pluck
509900	515980	out the probability of that word. And then we are maximizing the probability of that word
515980	521780	with respect to the parameters of this neural net. So the parameters are the weights and biases
521780	528360	of this output layer, the weights and biases of the hidden layer, and the embedding lookup table
528360	531360	C. And all of that is optimized using backpropagation.
532340	537980	And these dashed arrows, ignore those. That represents a variation of a neural net that we are
537980	542940	not going to explore in this video. So that's the setup, and now let's implement it. Okay, so I
542940	548220	started a brand new notebook for this lecture. We are importing PyTorch, and we are importing
548220	554220	matplotlib so we can create figures. Then I am reading all the names into a list of words like
554220	561020	I did before, and I'm showing the first eight right here. Keep in mind that we have 32,000 in total.
561020	562020	These are just the first eight.
562340	570340	And then here I'm building out the vocabulary of characters and all the mappings from the characters as strings to integers, and vice versa.
570340	575340	Now the first thing we want to do is we want to compile the dataset for the neural network.
575340	579340	And I had to rewrite this code. I'll show you in a second what it looks like.
579340	587340	So this is the code that I created for the dataset creation. So let me first run it, and then I'll briefly explain how this works.
587340	591340	So first we're going to define something called block size.
592340	596340	This is going to be the context length of how many characters do we take to predict the next one.
596340	600340	So here in this example, we're taking three characters to predict the fourth one.
600340	605340	So we have a block size of three. That's the size of the block that supports the prediction.
605340	616340	Then here I'm building out the x and y. The x are the input to the neural net, and the y are the labels for each example inside the x.
616340	621340	Then I'm erasing over the first five words. I'm doing the first five just for efficiency
621340	628340	while we are developing all the code. But then later we are going to come here and erase this so that we use the entire training set.
628340	635340	So here I'm printing the word Emma. And here I'm basically showing the examples that we can generate,
635340	640340	the five examples that we can generate out of the single sort of word Emma.
640340	647340	So when we are given the context of just dot dot dot, the first character in the sequence is E.
647340	650340	In this context, the label is M.
650340	654340	When the context is this, the label is M, and so forth.
654340	659340	And so the way I build this out is first I start with a padded context of just zero tokens.
659340	664340	Then I iterate over all the characters. I get the character in the sequence.
664340	671340	And I basically build out the array y of this current character and the array x, which stores the current running context.
671340	678340	And then here, see, I print everything. And here I crop the context and enter the new character in the sequence.
678340	680340	So this is kind of like a rolling window.
680340	683340	This is kind of like a rolling window of context.
683340	686340	Now we can change the block size here to, for example, four.
686340	690340	And in that case, we would be predicting the fifth character given the previous four.
690340	694340	Or it can be five. And then it would look like this.
694340	698340	Or it can be, say, ten. And then it would look something like this.
698340	701340	We're taking ten characters to predict the eleventh one.
701340	703340	And we're always padding with dots.
703340	709340	So let me bring this back to three just so that we have what we have here in the paper.
710340	713340	And finally, the data set right now looks as follows.
713340	717340	From these five words, we have created a data set of 32 examples.
717340	721340	And each input to the neural net is three integers.
721340	724340	And we have a label that is also an integer, y.
724340	726340	So x looks like this.
726340	728340	These are the individual examples.
728340	732340	And then y are the labels.
732340	738340	So given this, let's now write a neural network that takes these x's and predicts the y's.
738340	739340	First, let's build the embedding.
740340	743340	Lookup table C.
743340	745340	So we have 27 possible characters.
745340	748340	And we're going to embed them in a lower-dimensional space.
748340	751340	In the paper, they have 17,000 words.
751340	755340	And they embed them in spaces as small-dimensional as 30.
755340	760340	So they cram 17,000 words into 30-dimensional space.
760340	763340	In our case, we have only 27 possible characters.
763340	768340	So let's cram them in something as small as, to start with, for example, a two-dimensional space.
768340	770340	So this lookup table will be random numbers.
770340	773340	And we'll have 27 rows.
773340	775340	And we'll have two columns.
775340	776340	Right?
776340	781340	So each one of 27 characters will have a two-dimensional embedding.
781340	785340	So that's our matrix C of embeddings.
785340	787340	In the beginning, initialized randomly.
787340	793340	Now before we embed all of the integers inside the input x using this lookup table C,
793340	798340	let me actually just try to embed a single individual integer, like, say, 5.
798340	799340	So we get a sense of time.
799340	801340	So we get a sense of how this works.
801340	807340	Now one way this works, of course, is we can just take the C and we can index into row 5.
807340	811340	And that gives us a vector, the fifth row of C.
811340	814340	And this is one way to do it.
814340	820340	The other way that I presented in the previous lecture is actually seemingly different but actually identical.
820340	827340	So in the previous lecture, what we did is we took these integers and we used the one-hot encoding to first encode them.
827340	829340	So we took that one-hot.
829340	831340	We want to encode integer 5.
831340	834340	And we want to tell it that the number of classes is 27.
834340	840340	So that's the 26-dimensional vector of all zeros except the fifth bit is turned on.
840340	843340	Now this actually doesn't work.
843340	848340	The reason is that this input actually must be a Torch.tensor.
848340	853340	And I'm making some of these errors intentionally just so you get to see some errors and how to fix them.
853340	855340	So this must be a tensor, not an int.
855340	856340	Fairly straightforward to fix.
856340	858340	We get a one-hot vector.
858340	860340	The fifth dimension is 1.
860340	862340	And the shape of this is 27.
862340	866340	And now notice that, just as I briefly alluded to in a previous video,
866340	873340	if we take this one-hot vector and we multiply it by C,
873340	877340	then what would you expect?
877340	881340	Well, number one, first you'd expect an error
881340	886340	because expected scalar type long but found float.
886340	888340	So a little bit confusing.
888340	894340	But the problem here is that one-hot, the data type of it, is long.
894340	896340	It's a 64-bit integer.
896340	898340	But this is a float tensor.
898340	901340	And so PyTorch doesn't know how to multiply an int with a float.
901340	906340	And that's why we had to explicitly cast this to a float so that we can multiply.
906340	911340	Now the output actually here is identical.
911340	915340	And it's identical because of the way the matrix multiplication here works.
916340	920340	So we have a one-hot vector multiplying columns of C.
920340	924340	And because of all the zeros, they actually end up masking out everything in C
924340	927340	except for the fifth row, which is plucked out.
927340	930340	And so we actually arrive at the same result.
930340	934340	And that tells you that here we can interpret this first piece here,
934340	936340	this embedding of the integer.
936340	940340	We can either think of it as the integer indexing into a lookup table C,
940340	943340	but equivalently we can also think of this little piece here
943340	946340	as a first layer of this bigger neural net.
946340	949340	This layer here has neurons that have no nonlinearity.
949340	950340	There's no tanh.
950340	952340	They're just linear neurons.
952340	955340	And their weight matrix is C.
955340	958340	And then we are encoding integers into one-hot
958340	960340	and feeding those into a neural net.
960340	962340	And this first layer basically embeds them.
962340	965340	So those are two equivalent ways of doing the same thing.
965340	968340	We're just going to index because it's much, much faster.
968340	973340	And we're going to discard this interpretation of one-hot inputs into neural nets.
973340	975340	And we're just going to index integers
975340	977340	to create and use embedding tables.
977340	980340	Now embedding a single integer like 5 is easy enough.
980340	984340	We can simply ask PyTorch to retrieve the fifth row of C
984340	987340	or the row index 5 of C.
987340	992340	But how do we simultaneously embed all of these 32 by 3 integers
992340	994340	stored in array X?
994340	998340	Luckily, PyTorch indexing is fairly flexible and quite powerful.
998340	1004340	So it doesn't just work to ask for a single element 5 like this.
1004340	1006340	You can actually index using lists.
1006340	1009340	So for example, we can get the rows 5, 6, and 7.
1009340	1011340	And this will just work like this.
1011340	1013340	We can index with a list.
1013340	1015340	It doesn't just have to be a list.
1015340	1018340	It can also be actually a tensor of integers.
1018340	1020340	And we can index with that.
1020340	1023340	So this is an integer tensor 5, 6, 7.
1023340	1025340	And this will just work as well.
1025340	1029340	In fact, we can also, for example, repeat row 7
1029340	1031340	and retrieve it multiple times.
1031340	1034340	And that same index will just get embedded multiple times.
1034340	1040340	So here we are indexing with a one-dimensional tensor of integers.
1040340	1043340	But it turns out that you can also index with multidimensional
1043340	1045340	tensors of integers.
1045340	1048340	Here we have a two-dimensional tensor of integers.
1048340	1051340	So we can simply just do C at X.
1051340	1054340	And this just works.
1054340	1058340	And the shape of this is 32 by 3,
1058340	1060340	which is the original shape.
1060340	1062340	And now for every one of those 32 by 3 integers,
1062340	1064340	we've retrieved the embedding vector
1064340	1066340	here.
1066340	1069340	So basically, we have that as an example.
1069340	1073340	The example index 13,
1073340	1075340	the second dimension,
1075340	1078340	is the integer 1 as an example.
1078340	1081340	And so here, if we do C of X,
1081340	1083340	which gives us that array,
1083340	1085340	and then we index into 13 by 2
1085340	1087340	of that array,
1087340	1090340	then we get the embedding here.
1090340	1093340	And you can verify that C at 1
1093340	1096340	which is the integer at that location,
1096340	1099340	is indeed equal to this.
1099340	1101340	You see they're equal.
1101340	1103340	So basically, long story short,
1103340	1105340	PyTorch indexing is awesome.
1105340	1107340	And to embed simultaneously
1107340	1109340	all of the integers in X,
1109340	1111340	we can simply do C of X.
1111340	1113340	And that is our embedding.
1113340	1115340	And that just works.
1115340	1117340	Now let's construct this layer here,
1117340	1119340	the hidden layer.
1119340	1121340	So we have that W1, as I'll call it,
1121340	1123340	are these weights.
1123340	1125340	Which we will initialize randomly.
1125340	1127340	Now the number of inputs to this layer
1127340	1129340	is going to be 3 times 2.
1129340	1131340	Right?
1131340	1133340	Because we have two-dimensional embeddings
1133340	1135340	and we have three of them.
1135340	1137340	So the number of inputs is 6.
1137340	1139340	And the number of neurons in this layer
1139340	1141340	is a variable up to us.
1141340	1143340	Let's use 100 neurons as an example.
1143340	1145340	And then biases
1145340	1147340	will be also initialized randomly
1147340	1149340	as an example.
1149340	1151340	And we just need 100 of them.
1151340	1153340	Now the problem with this is,
1153340	1155340	we can't simply,
1155340	1157340	normally we would take the input,
1157340	1159340	in this case that's embedding,
1159340	1161340	and we'd like to multiply it with these weights.
1161340	1163340	And then we would like to add the bias.
1163340	1165340	This is roughly what we want to do.
1165340	1167340	But the problem here is that
1167340	1169340	these embeddings are stacked up
1169340	1171340	in the dimensions of this input tensor.
1171340	1173340	So this will not work,
1173340	1175340	this matrix multiplication,
1175340	1177340	because this is a shape 32x3x2
1177340	1179340	and I can't multiply that by 6x100.
1179340	1181340	So somehow we need to concatenate
1181340	1183340	these inputs here together,
1183340	1185340	which apparently does not work.
1185340	1187340	So how do we transform this 32x3x2
1187340	1189340	into a 32x6
1189340	1191340	so that we can actually perform
1191340	1193340	this multiplication over here?
1193340	1195340	I'd like to show you that there are
1195340	1197340	usually many ways of
1197340	1199340	implementing what you'd like to do
1199340	1201340	in Torch.
1201340	1203340	And some of them will be faster, better, shorter, etc.
1203340	1205340	And that's because Torch is
1205340	1207340	a very large library,
1207340	1209340	and it's got lots and lots of functions.
1209340	1211340	So if we just go to the documentation and click on Torch,
1211340	1213340	you'll see that my slider here
1213340	1215340	is very tiny.
1215340	1217340	And that's because there are so many functions
1217340	1219340	that you can call on these tensors
1219340	1221340	to transform them, create them,
1221340	1223340	multiply them, add them,
1223340	1225340	perform all kinds of different operations on them.
1225340	1227340	And so this is kind of like
1227340	1229340	the space of possibility,
1229340	1231340	if you will.
1231340	1233340	Now one of the things that you can do
1233340	1235340	is if we can control F for concatenate.
1235340	1237340	And we see that there's a function
1237340	1239340	torch.cat, short for concatenate.
1239340	1241340	And this concatenate
1241340	1243340	is a given sequence of tensors
1243340	1245340	of a given dimension.
1245340	1247340	And these tensors must have the same shape, etc.
1247340	1249340	So we can use the concatenate operation
1249340	1251340	to, in a naive way,
1251340	1253340	concatenate these three embeddings
1253340	1255340	for each input.
1255340	1257340	So in this case, we have
1257340	1259340	emb of the shape.
1259340	1261340	And really what we want to do
1261340	1263340	is we want to retrieve these three parts
1263340	1265340	and concatenate them.
1265340	1267340	So we want to grab all the examples.
1267340	1269340	We want to grab
1269340	1271340	first the zeroth
1271340	1273340	and then
1273340	1275340	index.
1275340	1277340	And then all of this.
1277340	1279340	So this plucks out
1279340	1281340	the 32 by 2
1281340	1283340	embeddings of just
1283340	1285340	the first word here.
1285340	1287340	And so basically
1287340	1289340	we want this guy,
1289340	1291340	we want the first dimension,
1291340	1293340	and we want the second dimension.
1293340	1295340	And these are the three pieces individually.
1295340	1297340	And then we want to
1297340	1299340	treat this as a sequence
1299340	1301340	and we want to torch.cat
1301340	1303340	on that sequence.
1303340	1305340	torch.cat takes a
1305340	1307340	sequence of tensors
1307340	1309340	and then we have to tell it along which dimension
1309340	1311340	to concatenate.
1311340	1313340	So in this case, all these are 32 by 2
1313340	1315340	and we want to concatenate not across
1315340	1317340	dimension 0, but across dimension 1.
1317340	1319340	So passing in 1
1319340	1321340	gives us a result
1321340	1323340	that the shape of this is 32 by 6
1323340	1325340	exactly as we'd like.
1325340	1327340	So that basically took 32 and
1327340	1329340	squashed these by concatenating
1329340	1331340	them into 32 by 6.
1331340	1333340	Now this is kind of ugly because
1333340	1335340	this code would not generalize
1335340	1337340	if we want to later change the block size.
1337340	1339340	Right now we have three inputs,
1339340	1341340	three words, but what if we had
1341340	1343340	five? Then here we would have to
1343340	1345340	change the code because I'm indexing directly.
1345340	1347340	Well, torch comes to rescue again
1347340	1349340	because there turns out to be
1349340	1351340	a function called unbind
1351340	1353340	and it removes a tensor dimension.
1355340	1357340	So it removes a tensor dimension, returns
1357340	1359340	a tuple of all slices along a given
1359340	1361340	dimension without it.
1361340	1363340	So this is exactly what we need.
1363340	1365340	And basically when we call
1365340	1367340	torch.unbind
1367340	1369340	torch.unbind
1369340	1371340	of m
1371340	1373340	and passing dimension
1373340	1375340	1
1375340	1377340	index 1, this gives us
1377340	1379340	a list of
1379340	1381340	a list of tensors exactly
1381340	1383340	equivalent to this. So running this
1383340	1385340	gives us a line
1385340	1387340	3
1387340	1389340	and it's exactly this list.
1389340	1391340	So we can call torch.cat on it
1391340	1393340	and
1393340	1395340	the first dimension.
1395340	1397340	And this works.
1397340	1399340	And this shape is the same.
1399340	1401340	But now this is, it doesn't matter if we
1401340	1403340	have block size 3 or 5 or 10,
1403340	1405340	this will just work.
1405340	1407340	So this is one way to do it. But it turns out that
1407340	1409340	in this case, there's actually a
1409340	1411340	significantly better and more efficient way.
1411340	1413340	And this gives me an opportunity to hint
1413340	1415340	at some of the internals of torch.tensor.
1415340	1417340	So let's create
1417340	1419340	an array here
1419340	1421340	of elements from
1421340	1423340	0 to 17. And the shape of
1423340	1425340	this is just 18.
1425340	1427340	It's a single vector of 18 numbers.
1427340	1429340	It turns out that we can
1429340	1431340	very quickly re-represent this
1431340	1433340	as different sized n-dimensional
1433340	1435340	tensors. We do this by
1435340	1437340	calling a view
1437340	1439340	and we can say that actually this is not
1439340	1441340	a single vector of 18.
1441340	1443340	This is a 2 by 9 tensor.
1443340	1445340	Or alternatively
1445340	1447340	this is a 9 by 2 tensor.
1447340	1449340	Or this is actually
1449340	1451340	a 3 by 3 by 2 tensor.
1451340	1453340	As long as the total number of
1453340	1455340	elements here multiply to be
1455340	1457340	the same, this will just work.
1457340	1459340	And in PyTorch,
1459340	1461340	this operation, calling
1461340	1463340	.view, is extremely efficient.
1463340	1465340	And the reason for that is that
1465340	1467340	in each tensor, there's
1467340	1469340	something called the underlying storage.
1469340	1471340	And the storage
1471340	1473340	is just the numbers always
1473340	1475340	as a one-dimensional vector. And this is
1475340	1477340	how this tensor is represented
1477340	1479340	in the computer memory. It's always a one-dimensional
1479340	1481340	vector.
1481340	1483340	But when we call .view,
1483340	1485340	we are manipulating some of
1485340	1487340	attributes of that tensor that
1487340	1489340	dictate how this one-dimensional
1489340	1491340	sequence is interpreted to be
1491340	1493340	an n-dimensional tensor.
1493340	1495340	And so what's happening here is that
1495340	1497340	no memory is being changed, copied, moved,
1497340	1499340	or created when we call .view.
1499340	1501340	The storage is identical.
1501340	1503340	But when you call .view,
1503340	1505340	some of the internal
1505340	1507340	attributes of the view of this tensor
1507340	1509340	are being manipulated and changed.
1509340	1511340	In particular, there's something called
1511340	1513340	storage offset, strides, and
1513340	1515340	shapes, and those are manipulated
1515340	1517340	so that this one-dimensional sequence of bytes
1517340	1519340	is seen as different n-dimensional arrays.
1519340	1521340	There's a blog post
1521340	1523340	here from Eric called
1523340	1525340	PyTorch Internals, where he
1525340	1527340	goes into some of this with respect to tensor
1527340	1529340	and how the view of a tensor is
1529340	1531340	represented. And this is really just like
1531340	1533340	a logical construct
1533340	1535340	of representing the physical memory.
1535340	1537340	And so this is a pretty good
1537340	1539340	blog post that you can go into.
1539340	1541340	I might also create an entire video
1541340	1543340	on the internals of TorchTensor and how this works.
1543340	1545340	For here,
1545340	1547340	we just note that this is an extremely efficient operation.
1547340	1549340	And if I delete
1549340	1551340	this and come back to our
1551340	1553340	emb,
1553340	1555340	we see that the shape of our emb is
1555340	1557340	32x3x2, but we can simply
1557340	1559340	ask for PyTorch
1559340	1561340	to view this instead as a 32x6.
1561340	1563340	And
1563340	1565340	the way this gets flattened
1565340	1567340	into a 32x6 array
1567340	1569340	just happens that
1569340	1571340	these two get
1571340	1573340	stacked up in a single row.
1573340	1575340	And so that's basically the concatenation operation
1575340	1577340	that we're after.
1577340	1579340	And you can verify that this actually gives the exact
1579340	1581340	same result as what we had before.
1581340	1583340	So this is an element y equals
1583340	1585340	and you can see that all the elements of these
1585340	1587340	two tensors are the same.
1587340	1589340	And so we get the exact same result.
1589340	1591340	So long story short,
1591340	1593340	we can actually just come here
1593340	1595340	and if we just view this
1595340	1597340	as a 32x6
1597340	1599340	instead,
1599340	1601340	then this multiplication will work
1601340	1603340	and give us the hidden states that we're
1603340	1605340	after. So if this is h,
1605340	1607340	then h-shape
1607340	1609340	is now the hundred-dimensional
1609340	1611340	activations for every
1611340	1613340	one of our 32 examples.
1613340	1615340	And this gives the desired result.
1615340	1617340	Let me do two things here.
1617340	1619340	Number one, let's not use 32.
1619340	1621340	We can, for example, do something like
1621340	1623340	emb.shape
1623340	1625340	at 0
1625340	1627340	so that we don't hardcode these numbers.
1627340	1629340	And this would work for any size of this
1629340	1631340	emb. Or alternatively, we can
1631340	1633340	also do negative 1. When we do negative 1,
1633340	1635340	PyTorch will infer
1635340	1637340	what this should be.
1637340	1639340	Because the number of elements must be the same,
1639340	1641340	and we're saying that this is 6, PyTorch will derive
1641340	1643340	that this must be 32.
1643340	1645340	Or whatever else it is, if emb is of different size.
1645340	1647340	The other thing
1647340	1649340	is here,
1649340	1651340	one more thing I'd like to point out is
1651340	1653340	here
1653340	1655340	when we do the concatenation,
1655340	1657340	this actually is much less efficient
1657340	1659340	because this
1659340	1661340	concatenation would create a whole new tensor
1661340	1663340	with a whole new storage, so new memory is being
1663340	1665340	created because there's no way to concatenate
1665340	1667340	tensors just by manipulating the view
1667340	1669340	attributes. So this is
1669340	1671340	inefficient and creates all kinds of new memory.
1671340	1673340	So let me
1673340	1675340	delete this now.
1675340	1677340	We don't need this.
1677340	1679340	And here to calculate h, we want to
1679340	1681340	also dot 10h
1681340	1683340	of this to get our
1683340	1685340	oops
1685340	1687340	to get our h.
1687340	1689340	So these are now numbers between negative 1 and 1
1689340	1691340	because of the 10h, and we have
1691340	1693340	that the shape is 32 by 100
1693340	1695340	and that is basically this
1695340	1697340	hidden layer of activations here
1697340	1699340	for every one of our 32
1699340	1701340	examples. Now there's one more thing I've
1701340	1703340	lost over that we have to be very careful with
1703340	1705340	and that's this plus
1705340	1707340	here. In particular we want to make
1707340	1709340	sure that the broadcasting will do
1709340	1711340	what we like. The shape of
1711340	1713340	this is 32 by 100
1713340	1715340	and b1's shape is 100.
1715340	1717340	So we see that the addition
1717340	1719340	here will broadcast these two
1719340	1721340	and in particular we have 32 by 100
1721340	1723340	broadcasting to 100.
1723340	1725340	So broadcasting
1725340	1727340	will align on the right
1727340	1729340	create a fake dimension here
1729340	1731340	so this will become a 1 by 100 row vector
1731340	1733340	and then it will copy
1733340	1735340	vertically for every
1735340	1737340	one of these rows of 32
1737340	1739340	and do an element-wise addition.
1739340	1741340	So in this case the correcting will be happening
1741340	1743340	because the same bias vector
1743340	1745340	will be added to all the rows
1745340	1747340	of this matrix.
1747340	1749340	So that is correct, that's what we'd like
1749340	1751340	and it's always good
1751340	1753340	practice to just make sure so that
1753340	1755340	you don't shoot yourself in the foot.
1755340	1757340	And finally let's create the final layer here
1757340	1759340	so let's create
1759340	1761340	w2 and b2
1761340	1763340	the input
1763340	1765340	now is 100
1765340	1767340	and the output number of neurons
1767340	1769340	will be for us 27
1769340	1771340	because we have 27 possible characters
1771340	1773340	that come next.
1773340	1775340	So the biases will be 27 as well.
1775340	1777340	So therefore the logits
1777340	1779340	which are the outputs of this neural net
1779340	1781340	are going to be
1781340	1783340	h multiplied
1783340	1785340	by w2 plus b2
1787340	1789340	logits.shape is 32 by 27
1789340	1791340	and the logits
1791340	1793340	look good.
1793340	1795340	Now exactly as we saw in the previous video
1795340	1797340	we want to take these logits and we want to
1797340	1799340	first exponentiate them to get our fake counts
1799340	1801340	and then we want to normalize them
1801340	1803340	into a probability.
1803340	1805340	So prob is counts divide
1805340	1807340	and now
1807340	1809340	counts.sum along
1809340	1811340	the first dimension and keep them
1811340	1813340	as true, exactly as in the previous video.
1813340	1815340	And so
1815340	1817340	prob.shape
1817340	1819340	now is 32 by 27
1819340	1821340	and you'll see that every row
1821340	1823340	of prob
1823340	1825340	sums to 1, so it's normalized.
1825340	1827340	So that gives us
1827340	1829340	the probabilities. Now of course we have
1829340	1831340	the actual letter that comes next
1831340	1833340	and that comes from this array y
1833340	1835340	which we
1835340	1837340	created during the dataset creation.
1837340	1839340	So y is this last piece here
1839340	1841340	which is the identity of the next character
1841340	1843340	in the sequence that we'd like to now predict.
1843340	1845340	So what we'd
1845340	1847340	like to do now is just as in the previous video
1847340	1849340	we'd like to index into the rows
1849340	1851340	of prob and in each row
1851340	1853340	we'd like to pluck out the probability assigned
1853340	1855340	to the correct character
1855340	1857340	as given here.
1857340	1859340	So first we have torch.arrange
1859340	1861340	which is kind of like
1861340	1863340	an iterator over
1863340	1865340	numbers from 0 to 31
1865340	1867340	and then we can index into prob
1867340	1869340	in the following way
1869340	1871340	prob.in
1871340	1873340	which iterates the rows
1873340	1875340	and then in each row we'd like to grab
1875340	1877340	this column
1877340	1879340	as given by y.
1879340	1881340	So this gives the current probabilities
1881340	1883340	as assigned by this neural network
1883340	1885340	with this setting of its weights
1885340	1887340	to the correct character in the sequence.
1887340	1889340	And you can see here that
1889340	1891340	this looks okay for some of these characters
1891340	1893340	like this is basically 0.2
1893340	1895340	but it doesn't look very good at all for many other characters
1895340	1899340	like this is 0.0701 probability
1899340	1901340	and so the network thinks that
1901340	1903340	some of these are extremely unlikely.
1903340	1905340	Of course we haven't trained the neural network yet
1905340	1907340	so
1907340	1909340	this will improve and ideally all of these
1909340	1911340	numbers here of course are 1
1911340	1913340	because then we are correctly predicting the next character.
1913340	1915340	Now just as in the previous video
1915340	1917340	we want to take these probabilities
1917340	1919340	we want to look at the log probability
1919340	1921340	and then we want to look at the average log probability
1921340	1923340	and the negative of it
