start	end	text
958780	961860	to do this is we're going to take all the words which is a list of strings and we're going to
961880	967680	concatenate all of it into a massive string. So this is just simply the entire data set as a single
967680	973840	string. We're going to pass this to the set constructor which takes this massive string
974400	980480	and throws out duplicates because sets do not allow duplicates. So set of this will just be
980480	986160	the set of all the lowercase characters and there should be a total of 26 of them.
988560	990640	And now we actually don't want a set we want a list.
991880	996600	But we don't want a list sorted in some weird arbitrary way we want it to be sorted
997560	1003000	from a to z. So sorted list. So those are our characters.
1005560	1011080	Now what we want is this lookup table as I mentioned. So let's create a special s to i
1011080	1021560	I will call it. s is string or character and this will be an s to i mapping for is in enumerate
1021880	1029960	of these characters. So enumerate basically gives us this iterator over the integer index and the
1029960	1037000	actual element of the list and then we are mapping the character to the integer. So s to i is a
1037000	1045640	mapping from a to 0 b to 1 etc all the way from z to 25. And that's going to be useful here but we
1045640	1051240	actually also have to specifically set that s will be 26 and s to i at e.
1052040	1059320	Will be 27 right because z was 25. So those are the lookups and now we can come here and we can map
1059880	1064600	both character 1 and character 2 to their integers. So this will be s to i at character 1
1065240	1073080	and i x 2 will be s to i of character 2. And now we should be able to do this line
1073080	1081560	but using our array. So n at i x 1 i x 2 this is the two-dimensional array indexing I've shown you before and honestly just plus equals 1.
1082840	1092120	Because everything starts at 0. So this should work and give us a large 28 by 28 array
1092920	1100760	of all these counts. So if we print n this is the array but of course it looks ugly. So let's erase
1100760	1106280	this ugly mess and let's try to visualize it a bit more nicer. So for that we're going to use
1106280	1111160	a library called matplotlib. So matplotlib allows us to create figures. So we can do things like this.
1111880	1120920	We can do things like plti and show of the count array. So this is the 28 by 28 array and this is the structure.
1120920	1126040	But even this I would say is still pretty ugly. So we're going to try to create a much nicer
1126040	1131160	visualization of it and I wrote a bunch of code for that. The first thing we're going to need is
1131880	1140360	we're going to need to invert this array here, this dictionary. So s to i is a mapping from s to i and in i to s we're going to reverse the array.
1141880	1148440	So iterating over all the items and just reverse that array. So i to s maps inversely from 0 to a,
1148440	1155000	1 to b, etc. So we'll need that. And then here's the code that I came up with to try to make this a little bit nicer.
1157080	1163640	We create a figure, we plot n and then we visualize a bunch of things later.
1163640	1166200	Let me just run it so you get a sense of what this is.
1169880	1170840	So we're going to do this.
1171880	1174200	Okay, so you see here that we have
1175240	1181640	the array spaced out and every one of these is basically like b follows g 0 times.
1182280	1189880	b follows h 41 times. So a follows j 175 times. What you can see that I'm doing here is
1189880	1195640	first I show that entire array and then I iterate over all the individual little cells here
1196680	1201640	and I create a character string here which is the inverse mapping, i to s,
1201880	1204740	of the integer i and the integer j.
1204740	1207800	So those are the bigrams in a character representation.
1208660	1212200	And then I plot just the bigram text.
1212200	1214220	And then I plot the number of times
1214220	1216160	that this bigram occurs.
1216160	1218440	Now, the reason that there's a dot item here
1218440	1221080	is because when you index into these arrays,
1221080	1223100	these are torch tensors,
1223100	1226080	you see that we still get a tensor back.
1226080	1227740	So the type of this thing,
1227740	1229780	you'd think it would be just an integer, 149,
1229780	1232040	but it's actually a torch dot tensor.
1232040	1234460	And so if you do dot item,
1234460	1237320	then it will pop out that individual integer.
1238540	1240740	So it'll just be 149.
1240740	1242480	So that's what's happening there.
1242480	1245380	And these are just some options to make it look nice.
1245380	1247280	So what is the structure of this array?
1249340	1250180	We have all these counts
1250180	1251980	and we see that some of them occur often
1251980	1254080	and some of them do not occur often.
1254080	1256080	Now, if you scrutinize this carefully,
1256080	1258740	you will notice that we're not actually being very clever.
1258740	1259780	That's because when you come over here
1259780	1261700	you'll notice that, for example,
1261700	1264720	we have an entire row of completely zeros.
1264720	1267100	And that's because the end character
1267100	1269120	is never possibly going to be the first character
1269120	1269960	of a bigram,
1269960	1271980	because we're always placing these end tokens
1271980	1274380	all at the end of the bigram.
1274380	1277480	Similarly, we have entire columns of zeros here
1277480	1280200	because the S character
1280200	1283420	will never possibly be the second element of a bigram
1283420	1285800	because we always start with S and we end with E
1285800	1287780	and we only have the words in between.
1287780	1289440	So we have an entire column of zeros,
1289440	1291800	an entire row of zeros,
1291800	1294120	and in this little two by two matrix here as well,
1294120	1296060	the only one that can possibly happen
1296060	1298620	is if S directly follows E.
1298620	1303140	That can be non-zero if we have a word that has no letters.
1303140	1304720	So in that case, there's no letters in the word,
1304720	1307640	it's an empty word, and we just have S follows E.
1307640	1310220	But the other ones are just not possible.
1310220	1311760	And so we're basically wasting space.
1311760	1312600	And not only that,
1312600	1315680	but the S and the E are getting very crowded here.
1315680	1316920	I was using these brackets
1316920	1319320	because there's convention in natural language processing,
1319320	1323340	to use these kinds of brackets to denote special tokens.
1323340	1325280	But we're going to use something else.
1325280	1328340	So let's fix all this and make it prettier.
1328340	1330420	We're not actually going to have two special tokens.
1330420	1333040	We're only going to have one special token.
1333040	1337840	So we're going to have n by n array of 27 by set 27 instead.
1338880	1341660	Instead of having two, we will just have one,
1341660	1343180	and I will call it a dot.
1344880	1345720	Okay.
1347420	1348960	Let me swing this over here.
1349320	1351980	Now, one more thing that I would like to do
1351980	1354480	is I would actually like to make this special character
1354480	1356340	have position zero.
1356340	1359040	And I would like to offset all the other letters off.
1359040	1361280	I find that a little bit more pleasing.
1362620	1367220	So we need a plus one here so that the first character,
1367220	1369920	which is A, will start at one.
1369920	1374920	So S to I will now be A starts at one and dot is zero.
1375920	1378960	And I to S, of course, we're not changing this,
1378960	1381020	because I to S just creates a reverse mapping
1381020	1382280	and this will work fine.
1382280	1385240	So one is A, two is B, zero is dot.
1386680	1389160	So we've reversed that here.
1389160	1391520	We have a dot and a dot.
1393040	1394880	This should work fine.
1394880	1396220	Make sure I start at zeros.
1397900	1398860	Count.
1398860	1401700	And then here, we don't go up to 28, we go up to 27.
1402660	1404820	And this should just work.
1408960	1413580	Okay, so we see that dot dot never happened.
1413580	1416520	It's at zero because we don't have empty words.
1416520	1419480	Then this row here now is just very simply
1419480	1423560	the counts for all the first letters.
1423560	1428560	So J starts a word, H starts a word, I starts a word, etc.
1429620	1433020	And then these are all the ending characters.
1433020	1434580	And in between, we have the structure
1434580	1437120	of what characters follow each other.
1437120	1438820	So this is the counts array.
1438820	1441740	This is the counts array of our entire data set.
1441740	1444460	So this array actually has all the information necessary
1444460	1446040	for us to actually sample
1446040	1449720	from this bigram character-level language model.
1449720	1452200	And roughly speaking, what we're going to do
1452200	1454680	is we're just going to start following these probabilities
1454680	1456860	and these counts, and we're going to start sampling
1456860	1458900	from the model.
1458900	1461860	So in the beginning, of course, we start with the dot,
1461860	1464640	the start token dot.
1464640	1468180	So to sample the first character of a name,
1468180	1468380	we're looking at this right here.
1468380	1468640	So we're looking at this right here.
1468640	1470600	So we're looking at this right here.
1470600	1472740	So we see that we have the counts,
1472740	1474680	and those counts externally are telling us
1474680	1479580	how often any one of these characters is to start a word.
1479580	1483980	So if we take this N and we grab the first row,
1484880	1488460	we can do that by using just indexing a zero,
1488460	1491080	and then using this notation, colon,
1491080	1493700	for the rest of that row.
1493700	1498200	So N zero colon is indexing into the zero,
1498200	1501960	and then it's grabbing all the columns.
1501960	1505240	And so this will give us a one-dimensional array
1505240	1506140	of the first row.
1506140	1508440	So zero, four, four, 10.
1508440	1510400	You know, it's zero, four, four, 10,
1510400	1512940	one, three, oh, six, one, five, four, two, et cetera.
1512940	1514400	It's just the first row.
1514400	1517140	The shape of this is 27.
1517140	1519840	It's just the row of 27.
1519840	1521940	And the other way that you can do this also is you just,
1521940	1523760	you don't actually give this,
1523760	1526260	you just grab the zeroth row like this.
1526260	1527260	This is equivalent.
1528200	1530000	Now, these are the counts.
1530000	1531640	And now what we'd like to do
1531640	1535060	is we'd like to basically sample from this.
1535060	1536140	Since these are the raw counts,
1536140	1539160	we actually have to convert this to probabilities.
1539160	1541860	So we create a probability vector.
1542960	1545060	So we'll take N of zero,
1545060	1548960	and we'll actually convert this to float first.
1550100	1552900	Okay, so these integers are converted to float,
1552900	1554140	floating point numbers.
1554140	1555700	And the reason we're creating floats
1555700	1558100	is because we're about to normalize these counts.
1558200	1560860	So to create a probability distribution here,
1560860	1562060	we want to divide,
1562060	1566060	we basically want to do p, p divide, p.sum.
1568960	1571460	And now we get a vector of smaller numbers,
1571460	1573040	and these are now probabilities.
1573040	1575300	So of course, because we divided by the sum,
1575300	1578200	the sum of p now is one.
1578200	1580440	So this is a nice proper probability distribution.
1580440	1581600	It sums to one.
1581600	1582940	And this is giving us the probability
1582940	1587140	for any single character to be the first character of a word.
1587140	1588100	So we can do this.
1588100	1590860	So now we can try to sample from this distribution.
1590860	1592260	To sample from these distributions,
1592260	1594260	we're going to use torch.multinomial,
1594260	1596300	which I've pulled up here.
1596300	1601040	So torch.multinomial returns samples
1601040	1603400	from the multinomial probability distribution,
1603400	1605240	which is a complicated way of saying,
1605240	1608140	you give me probabilities and I will give you integers,
1608140	1611760	which are sampled according to the probability distribution.
1611760	1613340	So this is the signature of the method.
1613340	1614860	And to make everything deterministic,
1614860	1617960	we're going to use a generator object in PyTorch.
1618100	1620960	So this makes everything deterministic.
1620960	1622600	So when you run this on your computer,
1622600	1624660	you're going to get the exact same results
1624660	1627240	that I'm getting here on my computer.
1627240	1629040	So let me show you how this works.
1632760	1634400	Here's the deterministic way
1634400	1638100	of creating a torch generator object,
1638100	1641260	seeding it with some number that we can agree on.
1641260	1644940	So that seeds a generator, gives us an object g.
1644940	1647260	And then we can pass that g to a function,
1647260	1651860	a function that creates here random numbers.
1651860	1655320	torch.rand creates random numbers, three of them.
1655320	1657660	And it's using this generator object
1657660	1660400	as a source of randomness.
1660400	1666600	So without normalizing it, I can just print.
1666600	1669020	This is sort of like numbers between 0 and 1
1669020	1671260	that are random according to this thing.
1671260	1673520	And whenever I run it again, I'm always
1673520	1675300	going to get the same result because I keep
1675300	1677160	using the same generator object, which I'm
1677160	1678860	seeding here.
1678860	1682920	And then if I divide to normalize,
1682920	1685220	I'm going to get a nice probability distribution
1685220	1687600	of just three elements.
1687600	1689400	And then we can use torch.multinomial
1689400	1691220	to draw samples from it.
1691220	1693760	So this is what that looks like.
1693760	1698420	torch.multinomial will take the torch tensor
1698420	1701100	of probability distributions.
1701100	1704600	Then we can ask for a number of samples, let's say 20.
1704600	1707060	Replacement equals true means that when
1707060	1710720	we draw an element, we can draw it,
1710720	1714360	and then we can put it back into the list of eligible indices
1714360	1715960	to draw again.
1715960	1717820	And we have to specify replacement as true
1717820	1721700	because by default, for some reason, it's false.
1721700	1725800	And I think it's just something to be careful with.
1725800	1727440	And the generator is passed in here.
1727440	1730180	So we are going to always get deterministic results,
1730180	1731460	the same results.
1731460	1734180	So if I run these two, we're going
1734180	1736860	to get a bunch of samples from this distribution.
1736860	1739600	Now, you'll notice here that the probability
1739600	1744600	for the first element in this tensor is 60%.
1744600	1750800	So in these 20 samples, we'd expect 60% of them to be 0.
1750800	1754420	We'd expect 30% of them to be 1.
1754420	1759520	And because the element index 2 has only 10% probability,
1759520	1762320	very few of these samples should be 2.
1762320	1765560	And indeed, we only have a small number of 2s.
1765560	1766520	And we can sample as many as we want.
1766520	1771820	And the more we sample, the more these numbers
1771820	1775920	should roughly have the distribution here.
1775920	1782580	So we should have lots of 0s, half as many 1s.
1782580	1788960	And we should have three times as few 1s and three times
1788960	1791840	as few 2s.
1791840	1793420	So you see that we have very few 2s.
1793420	1795780	We have some 1s, and most of them are 0s.
1795780	1796300	So that's what we're going to do.
1796300	1796500	Thank you.
1796520	1798900	So that's what Torchlight Multinomial is doing.
1798900	1802460	For us here, we are interested in this row.
1802460	1806940	We've created this p here.
1806940	1809760	And now we can sample from it.
1809760	1813800	So if we use the same seed, and then we
1813800	1818200	sample from this distribution, and let's just get one sample,
1818200	1822720	then we see that the sample is, say, 13.
1822720	1825300	So this will be the index.
1825300	1826300	And let's see.
1826300	1828860	See how it's a tensor that wraps 13?
1828860	1833060	We again have to use .item to pop out that integer.
1833060	1837540	And now index would be just the number 13.
1837540	1842960	And of course, we can map the i2s of ix
1842960	1846120	to figure out exactly which character we're sampling here.
1846120	1848120	We're sampling m.
1848120	1851280	So we're saying that the first character is m
1851280	1853200	in our generation.
1853200	1856080	And just looking at the row here, m was drawn.
1856080	1860180	And we can see that m actually starts a large number of words.
1860180	1864780	m started 2,500 words out of 32,000 words.
1864780	1869200	So almost a bit less than 10% of the words start with m.
1869200	1871580	So this was actually a fairly likely character to draw.
1875380	1877160	So that would be the first character of our word.
1877160	1879800	And now we can continue to sample more characters,
1879800	1884840	because now we know that m is already sampled.
1884840	1885880	So now to draw the next character, we're going to use m.
1885880	1885960	m is already sampled. So now to draw the next character, we're going to use m.
1885960	1886040	m is already sampled. So now to draw the next character, we're going to use m.
1886080	1892760	And we'll come back here, and we will look for the row that starts with m.
1892760	1896800	So you see m, and we have a row here.
1896800	1900760	So we see that m dot is 516,
1900760	1903820	m a is this many, m b is this many, etc.
1903820	1905660	So these are the counts for the next row,
1905660	1908720	and that's the next character that we are going to now generate.
1908720	1911260	So I think we are ready to actually just write out the loop,
1911260	1914560	because I think you're starting to get a sense of how this is going to go.
1914560	1915960	The...
1915960	1920780	We always begin at index zero because that's the start token and
1922200	1924200	Then while true
1924640	1930400	We're going to grab the row corresponding to index that we're currently on so that's P
1930840	1933440	So that's n array at IX
1934400	1936500	Converted to float is our P
1938820	1942580	Then we normalize the speed to sum to one
1942580	1944580	I
1945540	1952240	Accidentally ran the infinite loop we normalize P to sum to one then we need this generator object
1953600	1957640	Now we're going to initialize up here and we're going to draw a single sample from this distribution
1959120	1960700	And
1960700	1964660	Then this is going to tell us what index is going to be next
1966200	1971420	If the index sampled is zero then that's now the end token
1972580	1974580	So we will break
1975260	1979560	Otherwise we are going to print s2i of ix
1982300	1984300	i2s of ix
1985700	1989100	That's pretty much it we're just this should work
1990140	1991840	Okay more
1991840	1999440	So that's the that's the name that we've sampled. We started with M. The next step was O then R and then dot
2001340	2002400	And this dot is
2002400	2004400	We printed here as well, so
2006220	2008220	Let's not do this a few times
2009720	2014640	So let's actually create an out list here
2016140	2021740	And instead of printing we're going to append so out dot append this character
2022900	2024180	and
2024180	2026640	Then here let's just print it at the end
2026640	2032240	So let's just join up all the outs, and we're just going to print more okay now
2032240	2036800	always getting the same result because of the generator so if we want to do this a few times
2036800	2043760	we can go for high in range 10 we can sample 10 names and we can just do that 10 times
2045600	2049200	and these are the names that we're getting out let's do 20.
2054160	2058480	i'll be honest with you this doesn't look right so i started a few minutes to convince myself
2058480	2064160	that it actually is right the reason these samples are so terrible is that bigram language model
2064800	2069040	is actually just like really terrible we can generate a few more here
2070000	2073840	and you can see that they're kind of like their name like a little bit like yanu
2073840	2080880	riley etc but they're just like totally messed up and i mean the reason that this is so bad like
2080880	2086400	we're generating h as a name but you have to think through it from the model's eyes
2086400	2088400	it doesn't know that this h is different
2088480	2095940	very first h all it knows is that h was previously and now how likely is h the last character well
2095940	2100540	it's somewhat likely and so it just makes it last character it doesn't know that there were other
2100540	2105500	things before it or there were not other things before it and so that's why it's generating all
2105500	2113260	these like some nonsense names another way to do this is to convince yourself that it's actually
2113260	2120220	doing something reasonable even though it's so terrible is these little piece here are 27 right
2120220	2128200	like 27 so how about if we did something like this instead of p having any structure whatsoever
2128720	2132440	how about if p was just torch dot ones
2132440	2140940	of 27 by default this is a float 32 so this is fine divide 27
2140940	2143260	so what i'm
2143260	2148560	doing here is this is the uniform distribution which will make everything equally likely
2148560	2156580	and we can sample from that so let's see if that does any better okay so it's this is what you
2156580	2161100	have from a model that is completely untrained where everything is equally likely so it's
2161100	2167500	obviously garbage and then if we have a trained model which is trained on just bigrams this is
2167500	2172560	what we get so you can see that it is more name like it is actually working it's just
2172560	2178620	bigram is so terrible and we have to do better now next i would like to fix an inefficiency that
2178620	2184220	we have going on here because what we're doing here is we're always fetching a row of n from
2184220	2188980	the counts matrix up ahead and then we're always doing the same things we're converting to float
2188980	2193420	and we're dividing and we're doing this every single iteration of this loop and we just keep
2193420	2196780	renormalizing these rows over and over again and it's extremely inefficient and wasteful
2196780	2197480	so we're doing this every single iteration of this loop and we just keep renormalizing these rows over
2197480	2202360	so what i'd like to do is i'd like to actually prepare a matrix capital p that will just have
2202360	2207100	the probabilities in it so in other words it's going to be the same as the capital n matrix here
2207100	2212700	of counts but every single row will have the row of probabilities that is normalized to one
2212700	2217500	indicating the probability distribution for the next character given the character before it
2217500	2223920	as defined by which row we're in so basically what we'd like to do is we'd like to just do
2223920	2227220	it up front here and then we would like to just use that row here
2227480	2236020	so here we would like to just do p equals p of i x instead okay the other reason i want to do this
2236020	2241360	is not just for efficiency but also i would like us to practice these n-dimensional tensors and
2241360	2245180	i'd like us to practice their manipulation and especially something that's called broadcasting
2245180	2249220	that we'll go into in a second we're actually going to have to become very good at these
2249220	2253520	tensor manipulations because if we're going to build out all the way to transformers we're going
2253520	2257460	to be doing some pretty complicated array operations for efficiency and we're going to have to do some
2257480	2259720	pretty complicated array operations for efficiency and we need to really understand that and be very
2259720	2265460	good at it so intuitively what we want to do is we first want to grab the floating point
2265460	2272800	copy of n and i'm mimicking the line here basically and then we want to divide all the rows
2272800	2278820	so that they sum to one so we'd like to do something like this p divide p dot sum
2278820	2286440	but now we have to be careful because p dot sum actually produces a sum
2287480	2297040	sorry p equals n dot float copy p dot sum produces a um sums up all of the counts of this entire
2297040	2302280	matrix n and gives us a single number of just the summation of everything so that's not the way we
